Unnamed: 0,Age,Gender,Location,Subscription_Length_Months,Monthly_Bill,Total_Usage_GB,Churn
38761,52.0,Female,Los Angeles,13.0,69.6,239.0,1.0
44978,70.0,Male,Los Angeles,9.0,59.7,467.0,1.0
50105,24.0,Male,Los Angeles,12.0,82.15,433.0,1.0
80859,60.0,Male,New York,8.0,51.59,249.0,0.0
95432,21.0,Female,Los Angeles,4.0,96.32,323.0,0.0
18559,27.0,Male,New York,14.0,63.38,376.0,0.0
42839,20.0,Female,Houston,15.0,82.34,497.0,0.0
81953,49.0,Male,Los Angeles,12.0,91.96,379.0,1.0
2096,62.0,Male,Miami,18.0,70.97,284.0,1.0
72287,43.0,Male,Miami,9.0,96.94,410.0,1.0
29967,48.0,Female,Chicago,7.0,38.75,408.0,1.0
94930,58.0,Male,Miami,17.0,56.73,380.0,0.0
78483,46.0,Female,Miami,5.0,37.15,417.0,1.0
17645,61.0,Male,Houston,7.0,54.81,302.0,0.0
68359,30.0,Male,Chicago,20.0,79.01,327.0,1.0
33359,56.0,Female,New York,19.0,95.79,86.0,1.0
47355,69.0,Female,Houston,6.0,77.96,385.0,1.0
14317,37.0,Male,Miami,1.0,75.11,61.0,0.0
45565,55.0,Female,Chicago,8.0,71.78,429.0,1.0
10098,23.0,Male,Los Angeles,3.0,54.17,318.0,1.0
15554,45.0,Female,Los Angeles,10.0,88.04,217.0,1.0
20673,40.0,Female,Houston,15.0,89.8,247.0,1.0
29569,23.0,Male,New York,5.0,97.3,418.0,0.0
42607,53.0,Female,New York,21.0,66.69,108.0,1.0
92520,38.0,Male,Los Angeles,16.0,31.42,232.0,0.0
87685,40.0,Male,New York,13.0,61.29,467.0,1.0
8467,51.0,Male,Houston,11.0,81.45,496.0,0.0
94630,26.0,Female,New York,24.0,77.63,120.0,0.0
69293,68.0,Female,Los Angeles,23.0,43.9,91.0,0.0
76826,41.0,Male,Los Angeles,7.0,75.55,255.0,0.0
77278,42.0,Female,Chicago,1.0,53.58,461.0,1.0
59246,18.0,Male,Los Angeles,10.0,42.87,108.0,1.0
54662,44.0,Female,New York,3.0,63.23,365.0,1.0
36391,49.0,Female,Los Angeles,2.0,80.78,437.0,1.0
72690,70.0,Female,New York,16.0,31.83,85.0,0.0
84071,54.0,Male,Chicago,21.0,37.16,77.0,1.0
38106,59.0,Male,Miami,11.0,47.8,269.0,0.0
82319,61.0,Female,New York,22.0,80.67,245.0,1.0
8183,55.0,Female,New York,7.0,52.66,417.0,0.0
40798,57.0,Male,New York,20.0,40.43,429.0,1.0
22454,24.0,Female,Miami,13.0,92.43,152.0,0.0
57307,22.0,Male,Los Angeles,24.0,36.03,368.0,0.0
91,31.0,Female,Chicago,24.0,49.1,169.0,0.0
76443,22.0,Female,Miami,10.0,85.16,418.0,0.0
36198,46.0,Male,Houston,24.0,97.39,252.0,0.0
62903,52.0,Male,Los Angeles,13.0,72.13,331.0,1.0
26996,57.0,Female,New York,14.0,62.22,431.0,0.0
43371,63.0,Female,Miami,22.0,64.7,236.0,1.0
19858,61.0,Male,Miami,24.0,33.66,167.0,1.0
47195,39.0,Male,Houston,22.0,62.89,387.0,1.0
69322,46.0,Male,Chicago,20.0,72.03,79.0,0.0
14479,63.0,Female,Los Angeles,12.0,77.93,490.0,1.0
99606,54.0,Male,New York,20.0,62.06,150.0,0.0
58491,62.0,Male,New York,21.0,94.07,336.0,0.0
23097,41.0,Male,Chicago,18.0,88.12,155.0,0.0
59024,51.0,Female,Chicago,15.0,44.28,444.0,0.0
79956,47.0,Male,Miami,11.0,56.36,274.0,1.0
17227,34.0,Male,Chicago,12.0,96.47,318.0,0.0
17349,59.0,Female,New York,14.0,54.47,428.0,0.0
83061,25.0,Male,Los Angeles,23.0,76.2,444.0,1.0
25721,56.0,Female,Miami,14.0,71.33,282.0,1.0
37153,33.0,Male,Houston,7.0,54.63,336.0,1.0
89398,20.0,Male,Chicago,3.0,81.62,218.0,1.0
34272,61.0,Female,Los Angeles,13.0,67.01,145.0,1.0
6050,54.0,Male,Houston,24.0,48.93,225.0,0.0
3014,32.0,Male,New York,5.0,82.5,206.0,1.0
60452,58.0,Female,Chicago,11.0,89.27,294.0,1.0
43064,70.0,Female,Chicago,8.0,73.28,91.0,1.0
94427,55.0,Male,Chicago,19.0,42.83,276.0,1.0
84905,42.0,Female,Chicago,16.0,42.27,199.0,0.0
98118,52.0,Female,Houston,3.0,98.18,157.0,1.0
1986,20.0,Male,New York,12.0,48.75,304.0,0.0
45917,41.0,Male,New York,21.0,54.13,334.0,0.0
50905,67.0,Female,Chicago,21.0,50.29,210.0,0.0
91172,21.0,Male,New York,19.0,50.86,299.0,0.0
85983,50.0,Male,Chicago,23.0,55.52,231.0,0.0
25009,51.0,Female,Los Angeles,13.0,63.18,261.0,1.0
66724,70.0,Male,Los Angeles,11.0,39.77,183.0,1.0
9390,18.0,Female,New York,11.0,61.03,134.0,1.0
31229,62.0,Female,New York,20.0,61.7,269.0,1.0
24644,41.0,Female,Miami,8.0,58.35,477.0,1.0
3881,65.0,Male,Los Angeles,14.0,62.6,179.0,0.0
18351,69.0,Male,Miami,5.0,76.72,226.0,0.0
41066,66.0,Female,Los Angeles,11.0,99.55,351.0,0.0
90927,19.0,Female,Chicago,16.0,42.43,256.0,1.0
52255,31.0,Male,Miami,24.0,33.47,294.0,0.0
33706,19.0,Female,Houston,20.0,54.21,196.0,0.0
36832,19.0,Male,Miami,18.0,95.3,340.0,1.0
50360,55.0,Female,Chicago,21.0,36.88,339.0,1.0
49120,54.0,Female,Miami,12.0,75.94,450.0,1.0
7385,43.0,Female,Chicago,4.0,63.19,137.0,0.0
4839,24.0,Male,Los Angeles,1.0,45.9,254.0,0.0
77088,51.0,Male,New York,19.0,36.72,270.0,1.0
7801,58.0,Female,New York,16.0,89.16,236.0,0.0
81642,27.0,Female,Houston,21.0,77.41,310.0,0.0
66511,42.0,Male,Los Angeles,11.0,50.14,406.0,1.0
25101,47.0,Male,New York,16.0,65.97,378.0,0.0
88089,58.0,Female,Houston,20.0,59.91,64.0,1.0
71474,67.0,Female,Houston,11.0,77.06,227.0,0.0
30897,58.0,Male,Miami,7.0,63.82,60.0,0.0
6907,21.0,Male,Miami,1.0,40.85,173.0,1.0
60935,50.0,Male,Los Angeles,21.0,71.48,117.0,1.0
10460,34.0,Female,New York,5.0,50.32,305.0,1.0
3516,33.0,Female,Chicago,7.0,30.48,125.0,1.0
35901,67.0,Male,New York,19.0,64.42,115.0,1.0
34482,59.0,Female,Chicago,21.0,47.49,406.0,0.0
7875,58.0,Female,New York,16.0,48.54,448.0,0.0
25902,55.0,Female,New York,14.0,56.3,276.0,1.0
43427,18.0,Female,Los Angeles,6.0,33.36,464.0,0.0
25949,58.0,Female,Miami,18.0,52.75,217.0,0.0
52076,43.0,Male,Los Angeles,19.0,56.74,247.0,0.0
81678,69.0,Female,Houston,21.0,64.36,396.0,1.0
63588,21.0,Female,New York,5.0,35.75,279.0,1.0
47254,20.0,Female,Chicago,24.0,65.42,248.0,0.0
53104,41.0,Female,New York,20.0,99.93,446.0,0.0
69584,54.0,Female,New York,13.0,61.56,440.0,1.0
8299,50.0,Male,Houston,12.0,81.27,145.0,0.0
63044,20.0,Male,Los Angeles,17.0,51.81,57.0,1.0
96807,44.0,Female,Chicago,16.0,93.53,348.0,1.0
47990,53.0,Male,Los Angeles,21.0,43.09,201.0,1.0
76653,38.0,Female,Houston,16.0,59.92,133.0,0.0
63492,50.0,Female,New York,21.0,31.8,206.0,0.0
12827,25.0,Female,Miami,3.0,47.28,232.0,0.0
16544,67.0,Female,Miami,15.0,70.64,53.0,0.0
70377,23.0,Male,Miami,24.0,92.28,79.0,0.0
67865,52.0,Male,Chicago,4.0,30.79,455.0,1.0
34304,65.0,Male,Miami,19.0,86.45,157.0,1.0
62208,21.0,Male,Chicago,14.0,62.31,202.0,1.0
28241,69.0,Male,Los Angeles,17.0,71.92,184.0,0.0
28062,51.0,Female,Los Angeles,17.0,38.94,158.0,1.0
72370,42.0,Female,Miami,19.0,58.9,402.0,1.0
575,29.0,Female,New York,12.0,51.14,456.0,1.0
48251,50.0,Male,Los Angeles,5.0,56.3,410.0,0.0
40944,31.0,Male,Los Angeles,18.0,75.67,460.0,0.0
44699,54.0,Female,Houston,20.0,80.41,56.0,1.0
65144,50.0,Male,New York,4.0,68.68,230.0,1.0
45631,47.0,Female,Chicago,5.0,59.76,414.0,0.0
87289,22.0,Male,Miami,5.0,67.82,236.0,1.0
1932,70.0,Female,Chicago,23.0,93.96,425.0,0.0
16138,57.0,Male,Chicago,18.0,52.91,156.0,1.0
44664,67.0,Female,Houston,22.0,84.77,380.0,1.0
3398,65.0,Male,Chicago,16.0,41.27,310.0,0.0
84140,31.0,Female,Houston,3.0,35.51,473.0,1.0
65508,63.0,Female,Houston,2.0,49.92,93.0,0.0
8635,43.0,Female,Houston,23.0,86.65,257.0,0.0
82143,38.0,Female,Los Angeles,11.0,32.83,297.0,0.0
57068,46.0,Female,Chicago,2.0,65.01,296.0,0.0
29889,35.0,Male,Los Angeles,20.0,66.12,56.0,0.0
47100,69.0,Male,New York,3.0,80.32,368.0,0.0
97155,26.0,Male,Los Angeles,6.0,54.23,303.0,0.0
57337,57.0,Female,Los Angeles,23.0,41.95,246.0,0.0
75286,60.0,Male,Houston,20.0,43.73,392.0,0.0
51013,53.0,Male,Chicago,16.0,72.84,150.0,1.0
77018,41.0,Male,Chicago,3.0,45.54,167.0,1.0
48769,37.0,Male,Los Angeles,9.0,47.92,326.0,1.0
76341,35.0,Female,Chicago,12.0,71.41,304.0,1.0
60197,18.0,Male,Houston,20.0,80.07,480.0,1.0
47312,29.0,Female,New York,9.0,55.69,139.0,0.0
45908,51.0,Female,Chicago,1.0,80.79,71.0,1.0
40831,67.0,Male,Los Angeles,1.0,62.78,172.0,1.0
2070,25.0,Male,Chicago,4.0,48.85,188.0,1.0
22528,47.0,Male,New York,23.0,74.06,256.0,1.0
10402,59.0,Female,New York,8.0,74.65,167.0,0.0
3501,56.0,Male,Miami,2.0,52.0,470.0,0.0
37859,41.0,Male,Houston,23.0,58.24,284.0,1.0
89031,21.0,Female,Houston,7.0,64.21,72.0,0.0
57639,27.0,Male,Los Angeles,3.0,39.69,472.0,1.0
4042,54.0,Male,Chicago,1.0,52.72,473.0,1.0
82496,55.0,Male,Chicago,6.0,48.27,313.0,1.0
56585,38.0,Male,New York,20.0,50.21,414.0,1.0
4353,19.0,Female,Houston,5.0,47.55,82.0,0.0
74133,22.0,Female,New York,13.0,99.05,208.0,1.0
53879,59.0,Male,Houston,5.0,53.4,473.0,0.0
62258,32.0,Female,Houston,19.0,69.95,405.0,1.0
40435,33.0,Female,Los Angeles,14.0,82.86,411.0,0.0
11823,39.0,Male,Chicago,16.0,84.27,252.0,1.0
32709,31.0,Female,Miami,20.0,73.61,224.0,1.0
87630,32.0,Female,New York,13.0,35.78,185.0,1.0
54429,20.0,Male,Chicago,2.0,93.07,293.0,1.0
35367,56.0,Male,Los Angeles,21.0,34.99,175.0,0.0
257,30.0,Female,Los Angeles,10.0,33.36,306.0,0.0
3303,65.0,Male,Chicago,22.0,62.96,320.0,0.0
41073,63.0,Female,Houston,21.0,80.67,169.0,0.0
67300,39.0,Male,Miami,6.0,99.71,72.0,0.0
8697,33.0,Female,Miami,14.0,57.99,488.0,1.0
4169,32.0,Male,Houston,13.0,42.87,303.0,1.0
79638,23.0,Female,Los Angeles,15.0,37.51,479.0,1.0
43868,22.0,Female,Houston,3.0,83.93,70.0,1.0
97146,31.0,Female,Los Angeles,14.0,60.92,358.0,1.0
18045,63.0,Male,Miami,21.0,32.79,103.0,1.0
28063,41.0,Female,Miami,1.0,74.14,337.0,0.0
61317,41.0,Female,New York,13.0,41.53,189.0,1.0
96819,70.0,Female,Houston,11.0,49.73,52.0,0.0
22422,28.0,Female,Los Angeles,14.0,31.05,280.0,0.0
32914,61.0,Female,Los Angeles,17.0,71.93,305.0,1.0
61769,40.0,Male,Miami,7.0,46.12,194.0,0.0
26723,63.0,Female,Chicago,21.0,37.79,302.0,1.0
29039,23.0,Female,Los Angeles,11.0,92.03,72.0,1.0
67500,58.0,Male,Houston,3.0,68.88,379.0,0.0
13647,54.0,Female,Chicago,2.0,75.18,457.0,1.0
80781,43.0,Female,Miami,14.0,73.42,468.0,1.0
25601,56.0,Male,New York,9.0,61.87,254.0,0.0
73092,58.0,Male,Chicago,23.0,47.04,428.0,1.0
5428,19.0,Male,New York,19.0,57.98,495.0,1.0
89724,27.0,Male,Chicago,22.0,69.85,53.0,0.0
69676,32.0,Female,Chicago,18.0,67.54,400.0,0.0
5209,56.0,Male,Houston,5.0,34.98,428.0,1.0
85239,66.0,Female,New York,2.0,31.93,105.0,0.0
37716,61.0,Female,Los Angeles,5.0,45.63,450.0,0.0
65223,49.0,Male,Miami,4.0,89.13,393.0,1.0
31930,49.0,Male,Los Angeles,7.0,81.19,88.0,1.0
52174,27.0,Male,Los Angeles,3.0,49.59,123.0,0.0
51157,19.0,Male,Los Angeles,13.0,74.1,435.0,1.0
37791,65.0,Male,Chicago,1.0,91.57,489.0,0.0
65464,60.0,Female,New York,3.0,61.43,447.0,1.0
45242,33.0,Male,Miami,22.0,71.06,80.0,1.0
68271,33.0,Female,Houston,10.0,54.5,415.0,1.0
67708,22.0,Male,Chicago,12.0,90.19,348.0,0.0
86356,56.0,Male,New York,12.0,76.86,430.0,0.0
10265,66.0,Female,Houston,3.0,59.57,114.0,1.0
5309,59.0,Female,Los Angeles,13.0,85.42,65.0,1.0
67968,61.0,Male,Miami,13.0,52.34,308.0,1.0
73646,60.0,Female,Chicago,3.0,90.79,351.0,1.0
62430,70.0,Male,Miami,15.0,48.02,261.0,0.0
41433,60.0,Male,Los Angeles,9.0,60.35,55.0,1.0
67245,42.0,Male,Los Angeles,22.0,47.41,115.0,1.0
64943,68.0,Female,Houston,21.0,67.8,124.0,0.0
55059,29.0,Female,Los Angeles,24.0,84.51,455.0,1.0
79041,70.0,Female,Los Angeles,9.0,77.48,377.0,0.0
60977,24.0,Female,Chicago,11.0,94.22,131.0,1.0
42404,46.0,Female,Los Angeles,22.0,66.54,328.0,0.0
28327,50.0,Male,Houston,16.0,53.11,311.0,0.0
30349,21.0,Male,New York,8.0,83.47,342.0,0.0
49760,21.0,Male,New York,6.0,73.55,268.0,1.0
33634,45.0,Female,Chicago,8.0,72.41,464.0,0.0
87127,41.0,Female,Chicago,18.0,45.89,233.0,0.0
11671,38.0,Male,Chicago,16.0,63.45,238.0,0.0
70145,63.0,Male,Chicago,5.0,35.06,324.0,0.0
51062,34.0,Male,Miami,24.0,64.32,471.0,0.0
65678,32.0,Female,Miami,12.0,94.45,67.0,0.0
75771,23.0,Female,Los Angeles,18.0,76.54,228.0,0.0
88886,66.0,Female,Los Angeles,18.0,88.63,183.0,1.0
43891,22.0,Female,Los Angeles,21.0,85.28,120.0,1.0
33026,31.0,Female,Houston,20.0,54.28,211.0,1.0
91503,55.0,Male,New York,17.0,83.74,153.0,1.0
34495,28.0,Female,Los Angeles,11.0,73.05,302.0,0.0
65344,21.0,Female,Los Angeles,13.0,51.64,84.0,0.0
60244,48.0,Male,Miami,10.0,81.56,338.0,0.0
34617,20.0,Female,Chicago,15.0,67.16,182.0,1.0
54942,52.0,Male,New York,20.0,46.55,347.0,1.0
95198,46.0,Male,New York,2.0,79.21,492.0,0.0
18664,36.0,Female,Houston,4.0,82.39,200.0,1.0
67395,44.0,Female,Los Angeles,5.0,70.89,391.0,1.0
16121,54.0,Female,Miami,16.0,63.66,81.0,1.0
19606,50.0,Male,New York,8.0,54.73,414.0,1.0
6475,23.0,Female,New York,20.0,31.29,296.0,1.0
14613,26.0,Female,New York,9.0,64.63,132.0,0.0
29821,49.0,Female,Chicago,19.0,56.87,292.0,0.0
72212,43.0,Female,New York,5.0,67.85,409.0,1.0
35880,18.0,Male,Miami,13.0,93.15,258.0,1.0
62884,43.0,Male,Chicago,10.0,69.15,128.0,0.0
40626,32.0,Male,Miami,2.0,99.21,459.0,1.0
71678,25.0,Male,Miami,17.0,39.7,131.0,1.0
57796,66.0,Male,New York,21.0,47.35,493.0,0.0
70903,64.0,Female,Chicago,21.0,50.78,259.0,1.0
97181,23.0,Female,Los Angeles,19.0,33.68,402.0,0.0
32465,44.0,Female,Miami,13.0,37.81,183.0,0.0
32155,58.0,Male,Los Angeles,8.0,81.8,107.0,1.0
55084,46.0,Male,Los Angeles,1.0,41.7,446.0,0.0
68400,19.0,Female,Miami,22.0,72.85,363.0,1.0
45768,63.0,Female,Miami,10.0,48.25,411.0,1.0
80199,42.0,Male,Chicago,22.0,56.78,474.0,1.0
2931,61.0,Male,Chicago,8.0,52.19,287.0,0.0
63307,37.0,Female,Los Angeles,21.0,62.24,114.0,1.0
96652,53.0,Female,Chicago,24.0,93.29,357.0,1.0
45611,28.0,Female,Miami,3.0,90.09,439.0,0.0
47958,27.0,Male,Chicago,17.0,63.23,110.0,1.0
18208,21.0,Female,Chicago,14.0,59.95,479.0,1.0
96627,19.0,Female,New York,1.0,73.3,180.0,0.0
69098,54.0,Male,Miami,21.0,43.95,344.0,0.0
35281,31.0,Female,Los Angeles,23.0,34.44,282.0,0.0
17200,21.0,Male,Chicago,8.0,62.69,280.0,1.0
13813,48.0,Male,New York,8.0,80.04,287.0,1.0
41562,41.0,Male,Miami,22.0,67.73,145.0,0.0
19147,28.0,Male,Los Angeles,8.0,82.68,221.0,0.0
17824,21.0,Female,Houston,15.0,39.42,318.0,0.0
11636,55.0,Female,Miami,24.0,40.8,232.0,1.0
87087,23.0,Female,Chicago,4.0,67.08,461.0,0.0
36530,28.0,Female,Los Angeles,1.0,92.63,342.0,0.0
7435,20.0,Female,Los Angeles,14.0,95.68,198.0,1.0
11290,19.0,Male,Miami,24.0,37.67,203.0,1.0
33778,44.0,Male,Chicago,10.0,97.37,358.0,1.0
75160,24.0,Female,Los Angeles,3.0,54.19,330.0,0.0
22564,60.0,Female,Miami,13.0,87.66,122.0,1.0
19331,51.0,Male,New York,12.0,85.74,288.0,1.0
77105,46.0,Female,Houston,23.0,58.67,378.0,1.0
69009,40.0,Female,New York,8.0,36.59,274.0,1.0
30338,54.0,Female,Chicago,19.0,74.55,78.0,1.0
31407,59.0,Male,Miami,22.0,97.15,292.0,0.0
70519,63.0,Female,New York,8.0,79.83,296.0,0.0
1092,57.0,Female,Los Angeles,2.0,88.67,372.0,1.0
73606,69.0,Male,Chicago,23.0,85.85,430.0,0.0
68247,66.0,Male,Chicago,19.0,75.91,439.0,1.0
27765,53.0,Male,New York,12.0,84.13,299.0,1.0
75693,25.0,Male,Los Angeles,20.0,36.61,161.0,1.0
73389,45.0,Male,New York,11.0,60.51,229.0,1.0
72985,67.0,Female,Chicago,7.0,31.78,268.0,1.0
26929,48.0,Female,Miami,13.0,82.67,369.0,0.0
52404,64.0,Male,Houston,20.0,71.43,282.0,1.0
5866,24.0,Female,Houston,13.0,48.95,358.0,0.0
39431,43.0,Female,Los Angeles,9.0,79.79,320.0,0.0
86773,28.0,Male,Chicago,15.0,39.54,365.0,0.0
81206,64.0,Female,New York,3.0,51.12,366.0,0.0
60388,53.0,Female,New York,19.0,94.3,251.0,0.0
25288,32.0,Female,Los Angeles,8.0,39.47,167.0,1.0
29825,29.0,Male,Houston,11.0,55.95,379.0,0.0
70258,57.0,Female,New York,24.0,34.79,316.0,1.0
3245,57.0,Male,New York,9.0,71.51,320.0,0.0
54070,21.0,Male,New York,22.0,45.6,379.0,1.0
16328,22.0,Male,Chicago,22.0,71.33,218.0,1.0
57833,41.0,Female,Houston,15.0,61.2,356.0,0.0
50159,57.0,Male,Chicago,22.0,66.82,89.0,0.0
28964,50.0,Female,Houston,15.0,36.54,454.0,1.0
37154,39.0,Male,Miami,16.0,81.68,98.0,1.0
65443,23.0,Male,New York,21.0,82.87,119.0,1.0
53651,68.0,Male,Houston,15.0,64.34,444.0,1.0
96279,32.0,Female,Los Angeles,5.0,73.03,123.0,1.0
70066,62.0,Male,Los Angeles,17.0,70.66,155.0,1.0
39498,66.0,Female,Chicago,23.0,48.19,353.0,0.0
42100,26.0,Female,Miami,20.0,46.35,77.0,0.0
53355,41.0,Female,Houston,12.0,81.87,325.0,1.0
43233,25.0,Female,Los Angeles,13.0,31.3,354.0,0.0
40311,32.0,Female,Los Angeles,17.0,57.76,103.0,0.0
24295,50.0,Female,New York,21.0,75.64,292.0,1.0
10442,30.0,Male,Los Angeles,23.0,36.8,490.0,0.0
36841,19.0,Female,Los Angeles,17.0,32.62,347.0,0.0
47117,33.0,Male,Chicago,23.0,90.38,230.0,0.0
86517,57.0,Male,Los Angeles,19.0,74.84,184.0,1.0
15930,55.0,Female,New York,3.0,87.91,216.0,1.0
46917,20.0,Female,Miami,22.0,31.12,146.0,0.0
92895,50.0,Female,Miami,19.0,68.15,90.0,1.0
29975,24.0,Female,New York,3.0,31.94,257.0,1.0
93738,53.0,Female,New York,23.0,98.07,420.0,0.0
79603,48.0,Male,Chicago,4.0,80.05,103.0,0.0
89773,18.0,Male,Miami,22.0,97.18,408.0,1.0
20487,55.0,Female,Miami,22.0,96.05,106.0,0.0
15843,55.0,Female,Houston,21.0,75.89,163.0,0.0
51120,29.0,Male,Houston,12.0,66.05,488.0,0.0
76545,41.0,Female,Miami,4.0,71.75,498.0,1.0
49345,69.0,Male,Chicago,11.0,60.09,410.0,1.0
82555,21.0,Male,Houston,21.0,48.69,496.0,0.0
64284,69.0,Female,Houston,13.0,60.73,137.0,1.0
26126,29.0,Male,Miami,11.0,78.02,300.0,0.0
28301,69.0,Male,Miami,17.0,34.49,310.0,0.0
12578,66.0,Male,Los Angeles,6.0,31.06,259.0,1.0
84324,49.0,Female,New York,19.0,44.15,273.0,0.0
55271,41.0,Female,Miami,11.0,76.67,268.0,0.0
16045,24.0,Female,Chicago,8.0,79.95,194.0,0.0
49485,27.0,Male,Houston,4.0,32.9,350.0,1.0
37372,38.0,Male,New York,11.0,90.21,360.0,1.0
27031,68.0,Male,Los Angeles,15.0,56.48,110.0,0.0
15564,55.0,Female,Los Angeles,14.0,71.93,234.0,1.0
94777,29.0,Male,Los Angeles,13.0,30.65,279.0,1.0
8848,64.0,Male,New York,12.0,76.4,464.0,1.0
29281,32.0,Female,Los Angeles,10.0,36.3,482.0,1.0
73201,32.0,Female,Chicago,17.0,40.62,330.0,0.0
80434,48.0,Female,Los Angeles,6.0,35.53,275.0,0.0
63024,54.0,Male,Houston,21.0,65.44,431.0,0.0
93416,55.0,Female,Chicago,7.0,97.45,432.0,0.0
3074,38.0,Male,Miami,16.0,67.04,318.0,0.0
21744,67.0,Female,Miami,4.0,91.16,380.0,0.0
92534,59.0,Female,Los Angeles,20.0,36.53,358.0,1.0
48831,19.0,Female,Chicago,14.0,74.89,189.0,0.0
35845,58.0,Female,Los Angeles,11.0,43.99,52.0,1.0
38279,30.0,Male,Chicago,24.0,61.18,141.0,1.0
60521,21.0,Male,Houston,20.0,30.58,65.0,0.0
3444,63.0,Male,Houston,9.0,94.13,166.0,1.0
66821,31.0,Male,Miami,14.0,40.53,86.0,1.0
66774,64.0,Female,Miami,5.0,69.27,418.0,0.0
20734,58.0,Male,Chicago,1.0,32.67,203.0,1.0
7573,30.0,Male,Miami,2.0,91.88,226.0,0.0
82527,38.0,Female,Houston,8.0,65.83,258.0,1.0
13172,35.0,Female,Los Angeles,1.0,41.49,323.0,0.0
69508,60.0,Male,Los Angeles,16.0,60.33,256.0,0.0
44804,39.0,Male,New York,15.0,79.34,78.0,1.0
82071,67.0,Male,Los Angeles,12.0,68.97,447.0,1.0
9561,42.0,Male,Houston,3.0,51.05,377.0,0.0
50431,65.0,Male,Houston,24.0,86.76,228.0,0.0
92502,63.0,Male,Chicago,16.0,69.76,198.0,1.0
97043,20.0,Female,Chicago,24.0,36.61,416.0,1.0
21841,52.0,Male,Chicago,11.0,67.99,122.0,0.0
32068,57.0,Female,Houston,1.0,64.4,280.0,0.0
49446,44.0,Male,Houston,16.0,76.9,408.0,1.0
15726,55.0,Female,Los Angeles,11.0,55.04,86.0,0.0
18284,31.0,Male,Chicago,9.0,57.65,258.0,0.0
20371,67.0,Male,Los Angeles,9.0,94.77,366.0,0.0
81835,37.0,Male,New York,13.0,43.95,84.0,0.0
62380,31.0,Female,Chicago,15.0,74.85,495.0,1.0
2812,38.0,Male,Houston,12.0,80.08,81.0,0.0
72561,23.0,Male,Houston,22.0,40.92,387.0,1.0
62913,40.0,Male,New York,13.0,67.08,151.0,1.0
74200,63.0,Male,Miami,5.0,47.24,277.0,1.0
12333,28.0,Male,Los Angeles,17.0,88.4,192.0,1.0
43878,62.0,Male,Houston,11.0,62.24,417.0,0.0
40570,64.0,Female,Miami,1.0,85.85,260.0,1.0
83330,28.0,Male,Miami,12.0,40.78,86.0,1.0
64691,69.0,Male,Houston,5.0,59.62,258.0,0.0
17530,18.0,Male,Los Angeles,2.0,41.36,191.0,0.0
18144,21.0,Male,Miami,6.0,87.79,94.0,1.0
18473,21.0,Female,Los Angeles,5.0,96.37,169.0,0.0
48455,29.0,Female,Miami,13.0,34.02,137.0,0.0
58655,37.0,Male,New York,13.0,78.13,175.0,1.0
40153,30.0,Female,Los Angeles,7.0,78.27,468.0,0.0
59213,47.0,Female,Miami,23.0,52.61,227.0,1.0
53728,63.0,Male,Miami,21.0,76.7,333.0,1.0
3736,40.0,Female,Chicago,10.0,94.44,188.0,1.0
72861,70.0,Female,Houston,14.0,67.09,445.0,1.0
15443,38.0,Male,Miami,5.0,88.8,312.0,1.0
92874,32.0,Female,Houston,21.0,49.83,264.0,0.0
22236,57.0,Male,New York,19.0,44.91,101.0,0.0
64411,51.0,Male,New York,7.0,53.77,308.0,1.0
82983,35.0,Female,Miami,20.0,75.4,279.0,1.0
41071,39.0,Female,Houston,20.0,56.88,151.0,0.0
44882,68.0,Female,New York,4.0,44.06,311.0,0.0
58168,18.0,Male,Chicago,18.0,62.93,96.0,0.0
24400,37.0,Male,New York,14.0,79.89,350.0,0.0
30026,37.0,Female,Los Angeles,16.0,62.38,262.0,0.0
24753,67.0,Male,New York,10.0,80.02,474.0,1.0
17248,62.0,Female,Chicago,14.0,56.19,316.0,1.0
21727,50.0,Female,Chicago,16.0,35.93,350.0,1.0
79672,44.0,Female,Chicago,3.0,85.0,400.0,1.0
64605,59.0,Female,Los Angeles,4.0,89.77,52.0,1.0
72681,23.0,Female,Miami,13.0,94.73,83.0,1.0
58881,32.0,Male,Houston,9.0,33.91,51.0,0.0
86435,33.0,Male,Miami,21.0,56.77,402.0,0.0
63475,55.0,Female,New York,24.0,90.56,498.0,1.0
76049,62.0,Male,Los Angeles,18.0,89.29,127.0,1.0
68239,37.0,Female,Chicago,16.0,86.12,371.0,0.0
5626,66.0,Male,Houston,10.0,73.47,271.0,1.0
61820,36.0,Male,Houston,17.0,46.11,214.0,0.0
4122,51.0,Female,Los Angeles,11.0,99.81,494.0,1.0
39157,32.0,Female,New York,8.0,65.97,95.0,1.0
51918,41.0,Female,Houston,6.0,43.49,293.0,0.0
83979,31.0,Male,New York,12.0,93.78,217.0,1.0
25611,59.0,Female,Houston,3.0,56.06,492.0,1.0
9823,60.0,Male,Houston,20.0,93.28,471.0,1.0
39906,63.0,Female,Los Angeles,19.0,72.15,110.0,1.0
37315,25.0,Male,Chicago,6.0,91.58,477.0,1.0
9437,26.0,Female,Chicago,12.0,65.3,211.0,1.0
50425,57.0,Male,Houston,7.0,90.86,328.0,1.0
41018,43.0,Female,Los Angeles,11.0,51.91,138.0,0.0
82919,33.0,Female,New York,9.0,45.93,151.0,1.0
68525,18.0,Male,Miami,18.0,79.35,455.0,0.0
21245,33.0,Female,Chicago,5.0,49.88,493.0,0.0
